user_id,course_id,interaction_type,rating_given
U78,C248,Enrolled,2.2
U312,C249,Viewed,1.2
U491,C278,Completed,1.6
U871,C287,Viewed,2.9
U805,C449,Enrolled,1.3
U825,C58,Completed,1.2
U143,C16,Enrolled,2.6
U265,C288,Enrolled,4.2
U191,C432,Viewed,3.5
U956,C180,Completed,1.2
U910,C376,Viewed,2.7
U118,C132,Completed,4.8
U102,C198,Enrolled,2.3
U664,C175,Enrolled,4.4
U210,C422,Enrolled,3.3
U758,C55,Viewed,2.1
U406,C218,Completed,1.2
U562,C353,Viewed,2.4
U1000,C282,Completed,2.4
U150,C491,Viewed,3.1
U661,C298,Enrolled,1.2
U422,C299,Completed,1.1
U781,C243,Completed,3.7
U500,C187,Enrolled,4.6
U952,C399,Enrolled,1.1
U592,C417,Enrolled,1.8
U543,C107,Enrolled,4.9
U750,C434,Completed,4.6
U809,C127,Viewed,4.5
U186,C374,Completed,3.5
U378,C246,Completed,4.7
U296,C395,Viewed,3.1
U613,C43,Enrolled,4.8
U914,C485,Enrolled,1.9
U575,C476,Viewed,4.5
U570,C189,Completed,3.4
U24,C5,Viewed,4.9
U111,C340,Enrolled,1.5
U442,C398,Viewed,4.3
U813,C337,Viewed,2.9
U52,C296,Completed,4.5
U457,C50,Viewed,1.3
U218,C137,Enrolled,3.1
U895,C342,Viewed,2.9
U411,C188,Completed,1.8
U314,C445,Viewed,1.4
U633,C272,Completed,3.1
U839,C310,Enrolled,2.8
U189,C117,Enrolled,1.5
U137,C317,Completed,3.9
U370,C411,Enrolled,2.3
U582,C402,Enrolled,1.6
U786,C321,Completed,4.8
U530,C419,Viewed,4.0
U873,C36,Completed,2.4
U42,C500,Viewed,3.6
U641,C269,Completed,3.6
U909,C164,Completed,3.3
U766,C445,Completed,2.8
U208,C296,Enrolled,2.0
U452,C410,Enrolled,2.3
U189,C8,Enrolled,3.0
U486,C433,Completed,3.0
U758,C240,Viewed,4.4
U410,C108,Completed,2.3
U778,C428,Completed,4.0
U458,C350,Enrolled,2.4
U138,C27,Enrolled,4.1
U551,C459,Viewed,3.1
U177,C40,Viewed,4.5
U825,C49,Viewed,1.4
U600,C374,Enrolled,4.2
U889,C380,Enrolled,3.9
U450,C106,Enrolled,1.1
U39,C80,Completed,3.4
U499,C57,Completed,2.0
U158,C397,Completed,3.3
U790,C361,Completed,4.8
U498,C275,Completed,4.6
U368,C467,Viewed,3.1
U209,C213,Completed,1.8
U306,C177,Completed,3.8
U186,C61,Enrolled,2.9
U502,C139,Enrolled,1.9
U512,C258,Viewed,3.9
U789,C323,Enrolled,3.4
U713,C231,Completed,2.9
U482,C304,Viewed,2.1
U110,C420,Completed,3.3
U48,C149,Enrolled,2.3
U892,C71,Completed,4.4
U357,C102,Completed,4.3
U488,C105,Enrolled,3.7
U158,C21,Completed,1.9
U495,C456,Enrolled,2.4
U173,C265,Enrolled,2.9
U273,C218,Completed,2.1
U607,C85,Completed,2.7
U690,C294,Viewed,1.2
U119,C385,Viewed,4.2
U517,C362,Completed,4.9
U792,C105,Completed,1.1
U401,C251,Completed,2.4
U218,C341,Enrolled,4.3
U559,C80,Completed,4.1
U430,C83,Completed,4.5
U289,C147,Completed,2.6
U882,C100,Completed,1.2
U649,C495,Completed,4.1
U154,C295,Enrolled,3.8
U918,C402,Completed,1.2
U468,C223,Viewed,1.9
U624,C263,Enrolled,1.6
U228,C233,Enrolled,4.5
U66,C27,Completed,4.4
U146,C310,Completed,3.6
U265,C97,Enrolled,2.1
U49,C278,Enrolled,2.6
U653,C294,Viewed,4.5
U949,C242,Completed,1.9
U591,C74,Completed,4.2
U967,C452,Completed,2.0
U17,C307,Completed,4.8
U249,C455,Viewed,2.9
U732,C45,Enrolled,1.0
U635,C181,Enrolled,4.2
U5,C324,Viewed,2.7
U915,C413,Completed,3.5
U67,C385,Viewed,5.0
U248,C261,Completed,1.9
U395,C302,Viewed,2.2
U114,C58,Enrolled,1.2
U992,C225,Enrolled,3.0
U596,C256,Viewed,1.9
U137,C97,Enrolled,2.4
U205,C327,Completed,2.1
U504,C397,Viewed,2.0
U642,C248,Completed,4.6
U244,C401,Viewed,1.7
U521,C12,Enrolled,1.6
U148,C443,Viewed,2.5
U788,C302,Completed,2.8
U100,C98,Enrolled,4.0
U873,C370,Enrolled,4.6
U286,C412,Completed,1.0
U661,C291,Enrolled,2.1
U84,C296,Viewed,2.3
U27,C442,Viewed,2.4
U164,C275,Completed,2.7
U418,C317,Enrolled,3.9
U952,C212,Viewed,3.5
U366,C294,Completed,2.1
U478,C318,Enrolled,4.6
U412,C22,Completed,4.0
U595,C334,Enrolled,4.0
U204,C273,Completed,4.1
U532,C474,Completed,3.5
U499,C278,Completed,3.6
U471,C279,Completed,1.1
U100,C233,Viewed,3.9
U514,C176,Viewed,1.4
U898,C450,Enrolled,4.7
U776,C246,Enrolled,2.4
U766,C412,Completed,3.6
U495,C361,Viewed,1.2
U509,C224,Enrolled,2.9
U922,C86,Enrolled,1.3
U721,C272,Completed,2.9
U232,C187,Completed,4.7
U958,C430,Viewed,5.0
U912,C308,Enrolled,2.5
U31,C383,Completed,4.4
U152,C238,Completed,2.3
U567,C391,Viewed,1.7
U256,C175,Enrolled,2.7
U906,C448,Completed,3.9
U395,C477,Completed,2.9
U714,C322,Completed,3.8
U578,C488,Viewed,4.6
U338,C424,Enrolled,1.8
U707,C458,Completed,1.3
U642,C90,Viewed,4.7
U653,C257,Enrolled,4.7
U838,C201,Enrolled,3.6
U424,C495,Viewed,3.4
U709,C413,Viewed,2.6
U13,C295,Viewed,1.1
U343,C29,Enrolled,2.7
U523,C419,Completed,2.5
U793,C305,Enrolled,2.3
U803,C161,Enrolled,1.4
U48,C127,Viewed,1.7
U37,C251,Viewed,3.4
U890,C394,Completed,3.5
U136,C110,Completed,2.3
U614,C62,Viewed,1.3
U159,C418,Viewed,2.2
U955,C92,Viewed,4.5
U959,C304,Completed,3.7
U481,C480,Completed,2.0
U709,C216,Viewed,1.2
U473,C417,Completed,3.6
U732,C421,Enrolled,3.4
U258,C317,Enrolled,5.0
U157,C142,Completed,4.3
U353,C200,Viewed,2.6
U708,C465,Completed,4.4
U865,C273,Viewed,3.1
U443,C390,Enrolled,4.3
U753,C361,Completed,4.3
U481,C350,Enrolled,3.0
U687,C477,Enrolled,2.1
U953,C403,Viewed,3.7
U240,C432,Viewed,2.3
U881,C28,Enrolled,2.0
U251,C391,Enrolled,3.0
U551,C175,Enrolled,3.5
U868,C405,Enrolled,1.7
U223,C84,Completed,3.2
U361,C114,Viewed,1.7
U336,C385,Completed,4.1
U667,C409,Viewed,3.3
U889,C221,Enrolled,1.6
U463,C427,Viewed,3.2
U802,C400,Viewed,4.1
U18,C101,Viewed,4.4
U156,C141,Completed,2.3
U122,C9,Viewed,1.7
U22,C421,Enrolled,1.6
U755,C281,Completed,3.4
U352,C497,Enrolled,4.1
U125,C305,Viewed,3.6
U495,C385,Viewed,3.7
U507,C219,Viewed,4.6
U526,C499,Completed,2.1
U363,C476,Enrolled,2.4
U676,C69,Completed,1.4
U430,C333,Viewed,3.8
U851,C77,Enrolled,2.9
U965,C437,Enrolled,2.3
U697,C138,Enrolled,1.6
U79,C148,Enrolled,1.4
U759,C91,Completed,2.9
U851,C412,Enrolled,2.6
U173,C444,Viewed,4.3
U938,C43,Viewed,4.4
U626,C486,Viewed,3.4
U896,C155,Completed,2.4
U287,C159,Viewed,2.8
U573,C130,Enrolled,1.2
U393,C99,Completed,2.0
U162,C203,Completed,4.6
U109,C106,Enrolled,2.0
U491,C381,Enrolled,4.2
U236,C140,Completed,1.7
U722,C103,Viewed,1.8
U79,C174,Viewed,3.5
U23,C448,Completed,2.5
U340,C291,Completed,4.0
U109,C2,Viewed,4.3
U881,C179,Enrolled,2.9
U212,C71,Viewed,3.0
U76,C219,Viewed,1.0
U624,C257,Enrolled,4.9
U707,C68,Viewed,3.9
U786,C261,Viewed,4.0
U754,C360,Enrolled,1.6
U579,C70,Viewed,1.7
U976,C366,Enrolled,3.3
U772,C191,Completed,1.8
U51,C354,Enrolled,2.2
U405,C294,Viewed,4.8
U74,C166,Viewed,4.8
U230,C161,Enrolled,3.6
U877,C355,Enrolled,2.9
U371,C316,Enrolled,1.7
U986,C3,Enrolled,4.0
U913,C456,Enrolled,3.0
U244,C148,Enrolled,1.6
U356,C179,Completed,3.8
U450,C439,Completed,2.0
U97,C463,Enrolled,1.8
U741,C169,Enrolled,3.1
U740,C242,Viewed,4.5
U385,C116,Completed,1.7
U381,C441,Enrolled,2.3
U256,C10,Viewed,4.7
U667,C114,Enrolled,3.2
U589,C69,Completed,3.9
U732,C337,Viewed,3.0
U114,C213,Viewed,2.2
U2,C122,Completed,1.4
U800,C206,Enrolled,3.0
U770,C225,Completed,1.6
U363,C370,Viewed,1.5
U516,C445,Viewed,1.9
U82,C302,Enrolled,3.1
U559,C269,Completed,2.1
U249,C212,Completed,4.3
U646,C177,Viewed,1.1
U569,C25,Completed,4.5
U562,C70,Completed,3.3
U51,C130,Completed,1.7
U849,C150,Enrolled,1.6
U804,C17,Viewed,2.2
U686,C52,Enrolled,4.8
U906,C440,Enrolled,3.0
U339,C141,Enrolled,3.7
U9,C489,Viewed,3.5
U807,C469,Completed,2.4
U923,C215,Viewed,1.6
U962,C300,Completed,1.1
U253,C221,Viewed,4.2
U772,C462,Viewed,2.6
U49,C293,Viewed,4.2
U323,C90,Completed,4.5
U59,C217,Completed,4.9
U885,C390,Enrolled,2.5
U453,C431,Completed,4.7
U511,C222,Enrolled,3.2
U688,C42,Enrolled,4.7
U343,C256,Enrolled,4.8
U742,C10,Completed,3.3
U762,C440,Viewed,4.3
U808,C24,Enrolled,1.2
U404,C205,Enrolled,2.4
U308,C366,Viewed,4.2
U245,C105,Enrolled,3.2
U78,C349,Enrolled,1.8
U412,C183,Enrolled,4.6
U281,C149,Enrolled,1.4
U134,C367,Completed,1.3
U176,C286,Enrolled,3.7
U769,C177,Enrolled,4.8
U690,C252,Viewed,4.6
U394,C490,Viewed,4.8
U734,C82,Completed,2.4
U518,C297,Enrolled,1.6
U865,C326,Completed,2.0
U774,C162,Enrolled,3.2
U420,C460,Completed,2.3
U484,C337,Completed,1.2
U530,C105,Viewed,2.0
U415,C11,Completed,3.6
U261,C8,Completed,4.3
U564,C69,Viewed,4.2
U296,C451,Viewed,2.0
U438,C209,Completed,3.2
U75,C493,Viewed,4.9
U431,C73,Completed,4.6
U579,C429,Completed,3.7
U839,C363,Completed,1.9
U827,C496,Viewed,1.3
U497,C342,Viewed,2.0
U953,C384,Completed,1.6
U888,C290,Viewed,4.6
U594,C145,Enrolled,2.6
U205,C151,Enrolled,1.7
U995,C431,Viewed,4.8
U91,C274,Enrolled,1.9
U117,C385,Enrolled,3.0
U671,C26,Completed,1.7
U821,C416,Viewed,2.5
U746,C392,Enrolled,3.9
U874,C220,Completed,3.8
U551,C95,Viewed,1.0
U835,C309,Enrolled,2.6
U706,C206,Viewed,4.9
U81,C132,Viewed,4.5
U986,C451,Enrolled,1.6
U111,C144,Enrolled,3.9
U964,C25,Viewed,2.2
U417,C135,Enrolled,2.7
U223,C136,Enrolled,2.2
U974,C196,Enrolled,3.0
U15,C77,Completed,3.0
U951,C313,Enrolled,1.3
U70,C185,Enrolled,1.2
U978,C372,Enrolled,3.9
U906,C226,Completed,4.5
U33,C161,Completed,2.6
U296,C187,Enrolled,2.5
U268,C96,Completed,3.2
U896,C489,Completed,1.1
U846,C240,Completed,3.5
U22,C304,Viewed,1.1
U546,C50,Completed,4.1
U273,C285,Completed,4.1
U754,C14,Completed,2.9
U604,C326,Viewed,4.6
U76,C384,Enrolled,4.8
U580,C462,Completed,1.7
U311,C68,Viewed,3.7
U799,C186,Viewed,3.1
U577,C9,Completed,1.3
U539,C369,Enrolled,3.2
U788,C241,Enrolled,4.0
U475,C302,Enrolled,3.2
U162,C373,Enrolled,4.1
U317,C499,Completed,4.9
U791,C228,Enrolled,1.8
U966,C266,Completed,3.4
U861,C185,Viewed,3.3
U747,C71,Completed,1.5
U373,C191,Viewed,4.9
U300,C482,Completed,4.3
U461,C483,Completed,3.1
U50,C156,Viewed,1.8
U285,C309,Completed,3.9
U535,C215,Enrolled,2.9
U188,C289,Enrolled,3.3
U293,C48,Viewed,3.9
U940,C124,Enrolled,1.7
U113,C356,Enrolled,4.8
U349,C175,Viewed,3.5
U753,C196,Viewed,3.9
U325,C191,Viewed,4.4
U181,C153,Viewed,4.6
U720,C150,Enrolled,3.6
U802,C460,Completed,1.3
U739,C25,Completed,1.3
U804,C322,Completed,1.1
U148,C40,Viewed,4.9
U712,C236,Viewed,4.2
U878,C458,Enrolled,3.6
U275,C69,Completed,2.2
U470,C156,Viewed,4.8
U702,C497,Enrolled,3.1
U780,C368,Enrolled,4.6
U413,C189,Completed,4.1
U572,C150,Completed,2.5
U528,C430,Viewed,5.0
U308,C438,Completed,3.9
U704,C409,Viewed,3.4
U340,C79,Enrolled,2.7
U781,C245,Viewed,3.0
U798,C221,Completed,2.0
U864,C256,Completed,1.9
U356,C272,Viewed,1.5
U232,C349,Completed,3.7
U15,C83,Completed,4.5
U505,C40,Enrolled,2.8
U892,C123,Enrolled,1.8
U931,C457,Enrolled,3.8
U546,C182,Completed,4.0
U253,C78,Enrolled,3.4
U611,C384,Enrolled,4.9
U555,C128,Viewed,2.4
U574,C426,Enrolled,1.2
U483,C272,Enrolled,2.2
U990,C465,Viewed,4.7
U146,C82,Enrolled,2.0
U267,C295,Viewed,3.7
U38,C248,Viewed,3.0
U684,C360,Completed,4.4
U607,C91,Enrolled,3.5
U250,C390,Enrolled,4.4
U422,C133,Completed,4.0
U416,C495,Completed,1.2
U389,C306,Enrolled,1.2
U351,C51,Enrolled,2.2
U487,C305,Enrolled,2.8
U994,C359,Enrolled,2.8
U966,C220,Completed,2.7
U94,C2,Completed,1.3
U953,C341,Viewed,3.0
U857,C453,Completed,2.4
U552,C58,Completed,2.2
U154,C111,Completed,4.7
U242,C76,Enrolled,1.1
U604,C74,Completed,2.0
U769,C425,Completed,4.3
U428,C318,Enrolled,1.1
U276,C37,Completed,3.4
U811,C401,Completed,1.2
U410,C159,Completed,2.7
U515,C260,Completed,3.9
U339,C241,Completed,2.5
U132,C303,Viewed,4.9
U274,C61,Enrolled,4.8
U904,C488,Completed,3.7
U536,C340,Viewed,1.3
U653,C14,Enrolled,4.1
U184,C5,Viewed,1.7
U262,C442,Enrolled,4.2
U491,C337,Completed,3.2
U615,C161,Viewed,2.6
U264,C426,Enrolled,4.0
U701,C118,Enrolled,2.4
U869,C241,Viewed,2.7
U287,C213,Viewed,3.1
U203,C353,Viewed,3.4
U155,C458,Completed,1.8
U276,C183,Completed,3.6
U958,C483,Completed,1.7
U492,C132,Viewed,2.3
U949,C149,Enrolled,4.5
U545,C66,Enrolled,4.0
U735,C38,Completed,2.3
U550,C431,Completed,4.3
U587,C97,Completed,1.3
U7,C15,Completed,4.5
U507,C117,Viewed,3.2
U176,C152,Completed,4.0
U847,C149,Viewed,4.6
U492,C293,Enrolled,2.7
U942,C212,Enrolled,1.3
U965,C96,Completed,4.3
U336,C128,Viewed,4.3
U271,C297,Completed,1.4
U332,C279,Enrolled,4.8
U115,C37,Enrolled,1.8
U240,C430,Viewed,1.6
U88,C421,Completed,1.6
U52,C289,Viewed,4.5
U664,C240,Viewed,4.9
U694,C104,Completed,4.9
U408,C150,Viewed,3.1
U440,C295,Enrolled,4.9
U803,C467,Completed,4.7
U674,C86,Completed,2.3
U204,C490,Enrolled,2.7
U610,C33,Enrolled,4.0
U989,C366,Viewed,1.8
U989,C289,Viewed,3.4
U750,C431,Viewed,1.3
U461,C228,Completed,2.5
U428,C109,Viewed,2.9
U597,C311,Viewed,4.2
U12,C316,Completed,1.7
U613,C90,Enrolled,2.9
U499,C115,Completed,4.9
U20,C213,Enrolled,1.6
U693,C222,Enrolled,3.8
U286,C280,Enrolled,2.0
U214,C198,Enrolled,4.2
U90,C491,Enrolled,4.6
U769,C147,Viewed,2.8
U345,C123,Completed,1.2
U728,C213,Viewed,4.8
U288,C275,Enrolled,1.4
U779,C466,Completed,1.1
U319,C14,Completed,3.3
U913,C387,Viewed,3.7
U648,C252,Enrolled,4.0
U876,C170,Enrolled,3.4
U706,C270,Viewed,3.7
U165,C23,Enrolled,2.6
U118,C230,Completed,3.0
U106,C431,Completed,2.5
U647,C403,Viewed,4.4
U544,C169,Completed,3.8
U339,C123,Enrolled,4.9
U251,C38,Viewed,3.6
U902,C199,Completed,3.4
U382,C299,Viewed,4.9
U118,C95,Viewed,3.6
U259,C188,Completed,2.0
U320,C374,Viewed,3.8
U49,C2,Viewed,1.2
U615,C69,Completed,2.1
U857,C242,Viewed,3.6
U292,C365,Viewed,3.3
U250,C288,Enrolled,1.5
U27,C418,Enrolled,4.2
U122,C261,Completed,1.8
U134,C472,Enrolled,4.7
U514,C365,Enrolled,3.0
U622,C184,Enrolled,1.8
U19,C367,Enrolled,4.6
U78,C223,Completed,3.0
U537,C290,Completed,3.1
U334,C336,Viewed,4.9
U165,C98,Viewed,3.6
U505,C342,Enrolled,3.8
U300,C84,Viewed,3.8
U977,C242,Enrolled,1.9
U161,C53,Enrolled,4.3
U780,C21,Enrolled,3.8
U814,C115,Viewed,5.0
U962,C105,Completed,2.1
U457,C419,Completed,4.5
U807,C382,Viewed,1.7
U144,C440,Enrolled,4.2
U218,C57,Enrolled,1.8
U961,C252,Completed,1.1
U66,C114,Enrolled,3.2
U910,C161,Viewed,4.0
U373,C421,Completed,3.6
U230,C434,Viewed,3.0
U833,C475,Viewed,3.6
U954,C99,Viewed,3.4
U972,C395,Completed,3.2
U900,C39,Completed,2.3
U135,C79,Viewed,4.1
U414,C207,Enrolled,3.0
U802,C351,Completed,2.3
U451,C231,Enrolled,1.3
U273,C139,Enrolled,4.5
U757,C220,Completed,1.2
U144,C489,Enrolled,4.8
U523,C16,Viewed,1.2
U654,C437,Enrolled,1.3
U117,C336,Viewed,1.7
U427,C269,Viewed,1.8
U444,C227,Completed,4.2
U762,C276,Enrolled,1.4
U293,C28,Viewed,3.9
U340,C89,Viewed,3.6
U71,C242,Viewed,4.1
U161,C456,Enrolled,2.2
U75,C17,Completed,3.8
U648,C58,Viewed,4.1
U281,C153,Enrolled,4.7
U186,C81,Enrolled,4.1
U170,C227,Completed,1.0
U943,C167,Viewed,2.6
U492,C350,Completed,1.9
U901,C467,Enrolled,2.4
U989,C284,Viewed,1.4
U773,C133,Enrolled,4.1
U89,C129,Viewed,1.6
U774,C494,Enrolled,3.1
U885,C366,Viewed,1.7
U39,C344,Viewed,3.6
U732,C208,Viewed,2.9
U879,C492,Completed,4.4
U437,C82,Completed,1.0
U406,C128,Completed,1.7
U80,C434,Enrolled,4.8
U549,C463,Enrolled,4.2
U969,C284,Enrolled,4.0
U603,C168,Viewed,3.2
U286,C382,Viewed,1.8
U892,C371,Enrolled,2.4
U758,C261,Completed,4.1
U787,C352,Enrolled,2.3
U971,C285,Completed,3.7
U713,C299,Completed,2.5
U387,C348,Enrolled,1.8
U189,C214,Viewed,3.5
U513,C106,Viewed,2.4
U827,C322,Enrolled,3.7
U307,C270,Enrolled,3.6
U447,C186,Completed,1.8
U801,C45,Enrolled,4.2
U535,C479,Completed,4.3
U105,C5,Completed,1.6
U788,C148,Enrolled,1.9
U796,C88,Enrolled,3.8
U870,C121,Viewed,1.5
U188,C333,Completed,4.9
U579,C466,Completed,3.7
U314,C418,Completed,1.5
U41,C262,Completed,4.4
U911,C14,Enrolled,2.2
U449,C488,Enrolled,2.3
U148,C261,Completed,3.3
U694,C151,Viewed,1.0
U515,C338,Enrolled,2.0
U201,C151,Enrolled,3.9
U558,C23,Viewed,4.0
U135,C52,Enrolled,4.8
U286,C66,Enrolled,1.1
U49,C326,Viewed,1.7
U644,C483,Viewed,1.8
U78,C195,Viewed,4.6
U68,C431,Enrolled,4.1
U577,C10,Enrolled,2.3
U827,C289,Enrolled,3.5
U536,C227,Viewed,4.5
U785,C148,Completed,1.7
U705,C253,Completed,4.6
U52,C98,Completed,2.6
U166,C221,Viewed,4.6
U479,C135,Viewed,4.3
U575,C290,Viewed,4.5
U406,C367,Completed,3.2
U982,C211,Enrolled,4.8
U208,C35,Enrolled,3.0
U644,C129,Completed,4.2
U75,C257,Viewed,2.3
U77,C328,Completed,4.0
U379,C201,Viewed,2.1
U205,C163,Enrolled,2.9
U480,C253,Completed,1.2
U951,C17,Enrolled,3.4
U904,C221,Viewed,2.8
U785,C8,Viewed,1.9
U130,C10,Completed,4.6
U282,C466,Viewed,2.8
U740,C70,Enrolled,2.2
U922,C464,Completed,4.8
U498,C240,Completed,1.7
U356,C420,Viewed,1.6
U685,C447,Completed,4.6
U848,C132,Enrolled,2.4
U469,C377,Enrolled,3.7
U392,C40,Viewed,2.7
U645,C299,Enrolled,4.6
U969,C457,Viewed,4.4
U433,C96,Enrolled,2.5
U24,C198,Completed,4.4
U269,C427,Viewed,3.8
U14,C167,Enrolled,2.3
U978,C68,Enrolled,1.1
U326,C473,Enrolled,4.8
U672,C210,Enrolled,3.5
U960,C437,Viewed,1.8
U716,C492,Completed,1.2
U779,C311,Viewed,4.7
U64,C248,Completed,3.8
U125,C241,Completed,1.5
U14,C265,Enrolled,4.0
U122,C358,Viewed,1.8
U824,C23,Enrolled,3.7
U461,C447,Viewed,1.4
U344,C497,Completed,4.2
U906,C200,Completed,2.5
U248,C203,Completed,4.4
U149,C173,Enrolled,4.4
U959,C365,Enrolled,2.1
U854,C434,Viewed,3.5
U929,C491,Viewed,2.4
U492,C265,Enrolled,4.9
U954,C193,Viewed,1.6
U312,C134,Enrolled,1.1
U122,C24,Completed,1.9
U812,C288,Completed,2.1
U506,C324,Viewed,4.8
U576,C26,Enrolled,4.8
U691,C1,Completed,3.6
U732,C163,Completed,1.1
U937,C309,Viewed,3.2
U439,C241,Viewed,1.3
U30,C280,Enrolled,1.4
U664,C246,Completed,1.2
U100,C247,Enrolled,4.3
U867,C216,Viewed,3.3
U302,C476,Enrolled,1.3
U7,C262,Completed,3.3
U753,C28,Viewed,4.3
U140,C135,Completed,4.6
U162,C78,Completed,1.6
U11,C384,Viewed,3.1
U559,C314,Viewed,4.4
U264,C130,Completed,3.3
U574,C53,Enrolled,3.5
U558,C84,Viewed,4.3
U144,C216,Viewed,4.2
U536,C311,Viewed,3.1
U241,C129,Completed,1.8
U326,C182,Viewed,2.8
U106,C232,Completed,2.8
U944,C152,Completed,1.2
U595,C229,Completed,1.3
U987,C229,Viewed,3.9
U81,C123,Viewed,3.5
U226,C284,Completed,2.1
U876,C66,Viewed,1.2
U938,C364,Viewed,2.9
U640,C441,Enrolled,4.3
U714,C298,Viewed,1.8
U739,C264,Viewed,1.9
U1,C285,Enrolled,4.0
U797,C483,Enrolled,2.3
U814,C481,Completed,2.9
U156,C398,Viewed,2.8
U862,C137,Viewed,4.2
U238,C149,Viewed,4.2
U537,C17,Completed,2.4
U367,C221,Viewed,1.1
U21,C114,Enrolled,4.4
U59,C458,Enrolled,3.6
U500,C470,Enrolled,1.7
U850,C319,Viewed,3.5
U766,C453,Completed,4.1
U794,C16,Completed,2.9
U626,C71,Viewed,1.0
U345,C143,Viewed,2.4
U890,C449,Enrolled,3.1
U985,C277,Enrolled,2.8
U385,C173,Enrolled,4.1
U384,C368,Viewed,2.6
U132,C447,Enrolled,4.0
U347,C242,Viewed,2.3
U446,C304,Completed,3.6
U329,C115,Enrolled,4.8
U569,C133,Enrolled,1.6
U160,C50,Enrolled,3.5
U525,C348,Enrolled,3.4
U170,C314,Completed,3.2
U202,C65,Viewed,2.7
U610,C449,Viewed,1.3
U907,C444,Completed,2.3
U327,C391,Viewed,4.6
U656,C310,Completed,2.2
U909,C35,Viewed,3.8
U837,C138,Enrolled,4.1
U405,C220,Viewed,2.9
U159,C315,Viewed,2.1
U604,C126,Enrolled,5.0
U635,C431,Enrolled,1.7
U502,C88,Enrolled,3.9
U266,C486,Completed,2.1
U985,C325,Enrolled,1.1
U239,C458,Completed,3.3
U96,C186,Viewed,3.9
U615,C195,Viewed,4.7
U881,C81,Enrolled,1.5
U499,C153,Viewed,1.0
U656,C411,Viewed,4.7
U941,C454,Enrolled,1.3
U409,C76,Viewed,4.6
U1,C291,Enrolled,4.7
U784,C420,Viewed,4.1
U624,C298,Enrolled,1.9
U297,C64,Viewed,4.7
U334,C284,Viewed,3.5
U447,C394,Viewed,3.8
U84,C389,Viewed,4.8
U750,C257,Enrolled,2.0
U619,C407,Enrolled,2.2
U353,C333,Viewed,2.3
U999,C85,Enrolled,4.8
U192,C107,Enrolled,4.9
U875,C411,Completed,4.1
U966,C248,Completed,3.2
U535,C434,Enrolled,5.0
U114,C48,Completed,2.7
U574,C236,Completed,3.9
U603,C189,Enrolled,1.5
U446,C498,Enrolled,2.8
U468,C235,Enrolled,1.5
U491,C71,Enrolled,3.0
U866,C50,Enrolled,4.6
U584,C137,Completed,4.5
U705,C185,Completed,4.5
U204,C93,Viewed,4.1
U540,C429,Viewed,1.3
U392,C253,Viewed,4.9
U849,C261,Viewed,4.5
U234,C456,Viewed,2.2
U597,C311,Viewed,2.7
U634,C370,Enrolled,4.1
U940,C100,Viewed,4.5
U666,C215,Enrolled,4.0
U23,C458,Viewed,4.8
U201,C162,Enrolled,4.2
U531,C177,Viewed,1.9
U93,C420,Completed,4.2
U521,C162,Completed,3.8
U993,C362,Viewed,3.6
U190,C498,Enrolled,1.5
U231,C442,Completed,3.5
U754,C11,Enrolled,4.4
U448,C432,Enrolled,1.4
U381,C223,Enrolled,2.4
U623,C382,Viewed,2.5
U841,C479,Viewed,3.5
U646,C438,Viewed,3.1
U386,C450,Viewed,4.0
U127,C248,Enrolled,4.0
U489,C468,Viewed,4.8
U935,C49,Completed,2.3
U871,C191,Enrolled,3.9
U675,C186,Enrolled,2.0
U624,C379,Enrolled,4.6
U26,C358,Completed,4.0
U684,C85,Completed,2.9
U441,C236,Enrolled,3.7
U232,C114,Enrolled,3.6
U282,C14,Viewed,2.2
U285,C315,Viewed,1.5
U996,C151,Completed,4.2
U742,C337,Viewed,4.7
U114,C368,Completed,4.0
U579,C90,Viewed,3.2
U110,C444,Enrolled,3.1
U643,C201,Enrolled,3.9
U907,C330,Completed,4.4
U177,C448,Viewed,2.0
U21,C126,Completed,3.8
U849,C202,Viewed,4.6
U877,C105,Viewed,2.9
U36,C324,Enrolled,4.7
U347,C255,Completed,3.4
U303,C343,Enrolled,4.7
U972,C427,Enrolled,1.3
U482,C237,Completed,1.9
U853,C269,Completed,4.1
U180,C3,Viewed,1.6
U90,C327,Enrolled,1.2
U374,C244,Completed,3.8
U679,C51,Completed,1.1
U362,C223,Enrolled,1.9
U277,C388,Enrolled,2.0
U102,C432,Viewed,4.7
U415,C323,Completed,1.5
U997,C129,Viewed,2.6
U749,C11,Completed,4.5
U356,C491,Enrolled,2.9
U225,C101,Enrolled,3.0
U189,C2,Enrolled,3.2
U962,C476,Completed,4.8
U846,C225,Enrolled,1.9
U541,C44,Enrolled,4.1
U152,C262,Viewed,4.2
U194,C463,Enrolled,1.4
U271,C258,Enrolled,4.8
U740,C401,Completed,4.8
U84,C224,Completed,3.9
U936,C163,Viewed,2.3
U636,C268,Enrolled,4.1
U69,C12,Viewed,2.9
U440,C100,Enrolled,4.3
U340,C179,Enrolled,2.8
U43,C188,Enrolled,4.2
U567,C27,Viewed,4.7
U749,C468,Viewed,1.1
U375,C1,Viewed,1.2
U394,C456,Completed,2.1
U905,C335,Enrolled,2.1
U920,C302,Viewed,3.5
U999,C187,Viewed,1.4
U742,C251,Viewed,3.6
U832,C135,Viewed,1.1
U563,C352,Enrolled,3.7
U505,C288,Viewed,1.0
U733,C201,Viewed,1.2
